o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,o,h,l,c,longLiquidationUsd_x,shortLiquidationUsd_x,longLiquidationUsd_y,shortLiquidationUsd_y,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x,longShortRadio_y,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices
5656698,5719555,5362164,5431817,2023-11-08,0.017073,0.020747,0.01,0.01,0.017915,0.028861,0.007975,0.01128,882986.8922,654100.5241,1528475.54900099,1308140.54228067,54.37,45.63,1.192,56.31,43.69,1.289,55.46,44.54,1.245,0.953660836698,14113957,14931327,35394.0,-4.73456136,7.053,62463471666733.0,583052,619936,0,28373.2321,0.7043128752785904,35406.5,1.414687998539765,-0.3481136042256825,177,50487.33379066485,28652.513513513513,51667.376399999994,77501.06459999998,1542.4610285714286,51667.376399999994,35645.0,25833.688199999997,41333.901119999995,56.648812500000005,293.28445714285715,25639.926285714286,35645.0,27470.221718,36608.495442,49758.217009,68308.073016,92215.898664,124491.463196,171033.094678,235494.425744,316141.377919,430045.091153,68.0,35071.0
5431817,5512702,4368121,4487828,2023-11-09,0.01,0.029684,0.01,0.01,0.01128,0.046216,0.005741,0.008152,3975389.3263,2831418.4901,9934401.29173882,9656215.00433889,60.42,39.58,1.527,58.64,41.36,1.418,54.14,45.86,1.181,0.983739711503,38138615,39116497,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28409.5989,0.711672827127867,35633.0,1.3632426696560678,-0.3200317547162417,176,50503.63307680304,28713.45045045045,51781.99085714286,77672.98628571429,1542.4610285714286,51781.99085714286,36672.0,25890.99542857143,41425.59268571429,56.648812500000005,293.28445714285715,25639.926285714286,36672.0,27501.315895,36649.933442,49814.539483,68385.392499,92320.279967,124632.377955,171226.690983,235760.987317,316499.225637,430531.869112,66.0,35394.5
4487828,4998491,4456727,4855716,2023-11-10,0.01,0.048749,0.01,0.01,0.008152,0.059076,0.008152,0.020474,3893929.3361,2120134.8612,12347729.59791231,5699574.65695283,59.82,40.18,1.489,59.97,40.03,1.498,55.01,44.99,1.223,1.019189883922,39761519,39484527,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28450.7185,0.7538298726188913,36719.5,1.5067544317124824,-0.3014477546715888,175,50452.42029505897,28781.018018018018,51900.91914285714,77851.37871428572,1542.4610285714286,51900.91914285714,37322.0,25950.45957142857,41520.73531428572,56.648812500000005,293.28445714285715,25639.926285714286,37322.0,27532.439521,36691.410687,49870.915297,68462.785209,92424.760125,124773.426168,171420.470635,236027.801339,316857.412258,431019.108077,69.0,35725.0
4855716,5120661,4657566,4936071,2023-11-11,0.01,0.058033,0.01,0.051279,0.020474,0.079388,0.009306,0.070466,3875485.9813,2831110.2473,9404216.79735897,8913424.85388802,52.58,47.42,1.109,53.78,46.22,1.164,54.34,45.66,1.19,0.981136626618,45500459,46827421,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28494.1236,0.7770932929863632,37330.3,1.589004547273079,-0.3071618453777951,174,50477.78039694517,28844.513513513513,52018.9444,78028.4166,1542.4610285714286,52018.9444,37128.0,26009.4722,41615.15552,56.648812500000005,293.28445714285715,25639.926285714286,37128.0,27563.592617,36732.927206,49927.344493,68540.2512,92529.339213,124914.607937,171614.433773,236294.868002,317215.938039,431506.8084,70.0,36683.5
4936071,5186083,4714971,5121800,2023-11-12,0.051279,0.065409,0.01,0.050661,0.070466,0.097166,0.013698,0.060178,1950339.8104,3003476.0679,4875967.92502107,6564938.18135001,58.89,41.11,1.432,61.26,38.74,1.581,56.42,43.58,1.295,0.949349008391,29664169,31296679,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28530.2166,0.768300504255938,37162.0,1.587012609574894,-0.3079342856270202,173,50392.97087597117,28915.405405405407,52136.45211428571,78204.67817142856,1542.4610285714286,52136.45211428571,37037.0,26068.226057142856,41709.16169142857,56.648812500000005,293.28445714285715,25639.926285714286,37037.0,27594.775206,36774.483028,49983.82711,68617.790529,92634.017307,125055.923364,171808.580538,236562.187499,317574.803239,431994.970433,70.0,37378.5
5121800,5385463,4670703,4834237,2023-11-13,0.050661,0.050661,0.01,0.04731,0.060178,0.060178,0.007791,0.052627,2248449.2239,3854611.1066,4824658.36158759,8743256.74756969,64.93,35.07,1.851,64.07,35.93,1.783,56.33,43.67,1.29,0.955513361622,33448276,35511473,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28564.9612,0.7634908427231958,37088.0,1.187800691409522,-0.324270283319267,172,50402.81966118618,28980.504504504504,52251.9948,78377.99220000001,1542.4610285714286,52251.9948,36444.0,26125.9974,41801.59584,56.648812500000005,293.28445714285715,25639.926285714286,36444.0,27625.98731,36816.078185,50040.36319,68695.403251,92738.794482,125197.372551,172002.911069,236829.760023,317934.008116,432483.594526,73.0,37094.0
4834237,5376574,4643349,5103107,2023-11-14,0.04731,0.048132,0.01,0.012356,0.052627,0.052627,0.008008,0.013063,3086179.2109,2627045.7943,5947094.6405408,6541771.13578856,64.71,35.29,1.834,66.5,33.5,1.985,57.89,42.11,1.375,0.974980745207,33056138,34155610,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28596.1553,0.7373148183096521,36486.2,1.3300760063109336,-0.3501542893860776,171,50455.635520996264,29036.369369369368,52361.09611428572,78541.64417142858,1542.4610285714286,52361.09611428572,35550.0,26180.54805714286,41888.876891428576,56.648812500000005,293.28445714285715,25639.926285714286,35550.0,27657.228952,36857.712705,50096.952774,68773.089423,92843.670814,125338.955599,172197.425506,237097.585766,318293.552929,432972.681033,72.0,37105.0
5103107,5516598,5055956,5371926,2023-11-15,0.012356,0.047775,0.01,0.031767,0.013063,0.051716,0.009204,0.033957,3200931.2482,1475372.5419,11206895.71879538,3397642.71595958,58.71,41.29,1.422,57.82,42.18,1.371,59.08,40.92,1.444,1.029945399889,32722522,32026305,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28623.9014,0.6989528822077253,35560.7,1.3887669299819874,-0.286515722095249,170,50466.437446082346,29114.38738738739,52479.55931428571,78719.33897142857,1542.4610285714286,52479.55931428571,37894.0,26239.779657142855,41983.64745142857,56.648812500000005,293.28445714285715,25639.926285714286,37894.0,27688.500154,36899.38662,50153.595901,68850.8491,92948.646378,125480.672611,172392.123989,237365.664921,318653.437938,433462.230305,69.0,36312.0
5371926,5560529,5121632,5201717,2023-11-16,0.031767,0.03782,0.01,0.01,0.033957,0.040248,0.008166,0.01227,2143313.203,3966213.7575,4474510.10057673,10919375.50154585,48.67,51.33,0.948,49.1,50.9,0.965,59.88,40.12,1.493,0.940124924806,32353887,34272043,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28660.5138,0.7914680041859558,37885.6,1.4770527725522244,-0.33405899987460863,169,50443.32132146228,29175.711711711712,52588.95251428571,78883.42877142856,1542.4610285714286,52588.95251428571,36118.0,26294.476257142855,42071.16201142857,56.648812500000005,293.28445714285715,25639.926285714286,36118.0,27719.800939,36941.099958,50210.292613,68928.682339,93053.72125,125622.523688,172587.006659,237633.997681,319013.663401,433952.242695,60.0,35632.5
5201717,5216195,4408339,4476888,2023-11-17,0.01,0.01,0.01,0.01,0.01227,0.017239,0.004483,0.007218,2074209.497,2650387.0868,3956045.99863725,7037948.15893051,64.33,35.67,1.803,65.21,34.79,1.874,62.83,37.17,1.69,0.965871031844,28142821,29537633,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28694.9979,0.7200072083560977,36176.0,1.423652221140781,-0.3201255173014097,168,50417.46680852302,29241.144144144146,52700.04834285714,79050.07251428571,1542.4610285714286,52700.04834285714,36606.0,26350.02417142857,42160.038674285715,56.648812500000005,293.28445714285715,25639.926285714286,36606.0,27751.13133,36982.85275,50267.042951,69006.589194,93158.895506,125764.508933,172782.073655,237902.58424,319374.229578,434442.718555,70.0,37908.5
4476888,4810417,4329504,4408330,2023-11-18,0.01,0.01,0.01,0.01,0.007218,0.019678,-0.000743,0.011896,933100.249,1743537.7668,1919083.02354584,3991007.02089716,67.45,32.55,2.072,63.79,36.21,1.762,56.98,43.02,1.325,0.968696573802,17254007,17910559,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28732.2055,0.7361185719225795,36621.9,1.4300705479938338,-0.32151039988637997,167,50416.99777360683,29306.567567567567,52811.96211428571,79217.94317142856,1542.4610285714286,52811.96211428571,36555.0,26405.981057142853,42249.569691428565,56.648812500000005,293.28445714285715,25639.926285714286,36555.0,27782.491348,37024.645026,50323.846956,69084.569724,93264.16922,125906.628447,172977.325119,238171.42479,319735.136728,434933.658239,63.0,36134.0
4408330,4718979,4350964,4609744,2023-11-19,0.01,0.01,0.01,0.01,0.011896,0.01676,0.00422,0.011883,2020486.1516,1216479.1559,4388585.10120465,2176129.65866927,63.4,36.6,1.732,61.56,38.44,1.601,56.46,43.54,1.297,1.01080301742,17691739,17818573,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28767.8166,0.7327739027095144,36580.9,1.6249625875683102,-0.2992582311341234,166,50363.65610620309,29379.72972972973,52927.41617142857,79391.12425714286,1542.4610285714286,52927.41617142857,37338.0,26463.708085714286,42341.93293714286,56.648812500000005,293.28445714285715,25639.926285714286,37338.0,27813.881017,37066.476816,50380.704668,69162.623982,93369.542469,126048.882334,173172.761189,238440.519525,320096.38511,435425.062099,69.0,36480.0
4609744,4827482,4539681,4813194,2023-11-20,0.01,0.011308,0.01,0.01,0.011883,0.019643,0.007029,0.01221,788893.7786,2032965.4133,1219697.31581196,5152856.7957102,62.08,37.92,1.637,59.75,40.25,1.484,55.46,44.54,1.245,0.938609660537,20442404,21804368,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28804.4052,0.7631737411985136,37375.8,1.6164242507680413,-0.2921465411189921,165,50265.24073996576,29450.018018018018,53044.72245714285,79567.08368571429,1542.4610285714286,53044.72245714285,37531.0,26522.361228571426,42435.77796571428,56.648812500000005,293.28445714285715,25639.926285714286,37531.0,27845.300359,37108.34815,50437.616128,69240.752026,93475.015329,126191.270694,173368.382008,238709.868638,320457.974984,435916.930488,66.0,36549.5
4813194,5221963,4717791,4832275,2023-11-21,0.01,0.01,0.01,0.01,0.01221,0.0149,0.004264,0.012269,1516685.0796,2973372.522,3455362.97590758,7579609.1018993,66.11,33.89,1.951,64.09,35.91,1.785,56.04,43.96,1.275,0.957775361739,26611204,27491288,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28840.0228,0.7649491218954051,37462.5,1.4839193292999653,-0.3390506815018224,164,50197.46467327221,29509.576576576575,53151.52988571428,79727.29482857141,1542.4610285714286,53151.52988571428,35763.0,26575.76494285714,42521.223908571425,56.648812500000005,293.28445714285715,25639.926285714286,35763.0,27876.749396,37150.259058,50494.581377,69318.953912,93580.587875,126333.793631,173564.187715,238979.472323,320819.90661,436409.263761,69.0,37255.0
4832275,4924514,4595737,4630476,2023-11-22,0.01,0.01,0.01,0.01,0.012269,0.024233,0.003297,0.011474,1806218.4985,573329.7777,4140963.93298119,1140941.74359414,65.73,34.27,1.918,65.2,34.8,1.874,59.16,40.84,1.449,1.02760692153,18305990,18079368,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28869.5816,0.6943819569064341,35730.2,1.3180910978471836,-0.2936675302443277,163,50199.569981229084,29583.882882882885,53269.10594285714,79903.65891428571,1542.4610285714286,53269.10594285714,37425.0,26634.55297142857,42615.28475428571,56.648812500000005,293.28445714285715,25639.926285714286,37425.0,27908.228152,37192.209571,50551.600457,69397.229696,93686.260183,126476.451247,173760.178452,239249.330773,321182.180248,436902.06227,71.0,37507.5
4630476,4887689,4539636,4698993,2023-11-23,0.01,0.01,0.01,0.01,0.011474,0.021025,0.008919,0.01075,685215.4882,1047960.7792,1651177.96495085,2122078.66065859,61.67,38.33,1.609,57.53,42.47,1.355,56.62,43.38,1.305,0.948401003363,14158002,14819896,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28906.9245,0.7595457904154875,37413.4,1.4246561923944046,-0.2960546062041107,162,50154.164443915455,29657.945945945947,53383.78074285714,80075.67111428571,1542.4610285714286,53383.78074285714,37302.0,26691.89037142857,42707.024594285715,56.648812500000005,293.28445714285715,25639.926285714286,37302.0,27939.736648,37234.199718,50608.673407,69475.579434,93792.032329,126619.243644,173956.354358,239519.444183,321544.796159,437395.326369,62.0,35949.0
4698993,5058583,4676005,4895310,2023-11-24,0.01,0.011438,0.01,0.01,0.01075,0.017171,0.005857,0.009695,634452.5579,682263.8392,1347211.53154389,1705144.61721569,62.55,37.45,1.67,61.58,38.42,1.603,58.72,41.28,1.422,0.979970924723,11679979,11882217,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28948.7354,0.7528226994583345,37294.4,1.6180970729771185,-0.2821947426331626,161,50034.02547170876,29736.288288288288,53501.41034285713,80252.1155142857,1542.4610285714286,53501.41034285713,37732.0,26750.705171428566,42801.12827428571,56.648812500000005,293.28445714285715,25639.926285714286,37732.0,27971.274908,37276.229529,50665.800269,69554.003182,93897.904389,126762.170926,174152.715575,239789.812746,321907.754601,437889.056414,66.0,37430.0
4895310,5391172,4811609,5326482,2023-11-25,0.01,0.01,0.01,0.01,0.009695,0.017568,0.00824,0.013975,569489.843,475416.2281,1594280.38025989,1144942.93833039,63.0,37.0,1.703,60.61,39.39,1.539,59.47,40.53,1.467,0.992901107463,10940423,11053868,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,28993.9691,0.7675185174086812,37706.3,1.544743948190867,-0.2780568186921677,160,49900.04710880973,29815.063063063062,53619.50028571428,80429.25042857142,1542.4610285714286,53619.50028571428,37787.0,26809.75014285714,42895.60022857143,56.648812500000005,293.28445714285715,25639.926285714286,37787.0,28002.842954,37318.299035,50722.981084,69632.500996,94003.876439,126905.233193,174349.262243,240060.436656,322271.055836,438383.252757,66.0,37278.0
5326482,5473081,5249989,5309636,2023-11-26,0.01,0.01,0.01,0.01,0.013975,0.020586,0.005544,0.011027,315390.9397,1103796.5884,551629.399423,2720728.29762465,59.09,40.91,1.444,59.14,40.86,1.447,61.12,38.88,1.572,0.958480296189,9492854,9701214,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29038.8021,0.767961602803961,37766.6,1.416796379248131,-0.28613081167399734,159,49877.2340262363,29889.828828828828,53736.259542857144,80604.38931428571,1542.4610285714286,53736.259542857144,37466.0,26868.129771428572,42989.00763428572,56.648812500000005,293.28445714285715,25639.926285714286,37466.0,28034.440808,37360.408266,50780.215893,69711.072934,94109.948555,127048.430549,174545.994504,240331.316107,322634.700125,438877.915753,73.0,37743.5
5309636,5437570,5241251,5286710,2023-11-27,0.01,0.01,0.01,0.01,0.011027,0.023441,0.007969,0.010292,450225.2241,2298960.8811,715765.497706,4480788.20709788,63.61,36.39,1.748,63.26,36.74,1.722,62.8,37.2,1.688,0.91857909182,13900929,14886761,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29084.7274,0.752651970681445,37437.9,1.2485039015693913,-0.29143110314526055,158,49906.751656188855,29957.603603603602,53851.01965714285,80776.52948571427,1542.4610285714286,53851.01965714285,37290.0,26925.509828571427,43080.81572571429,56.648812500000005,293.28445714285715,25639.926285714286,37290.0,28066.068494,37402.557252,50837.504738,69789.719051,94216.120813,127191.763097,174742.912498,240602.451293,322998.687727,439373.045757,73.0,37760.0
5286710,5384317,5099133,5145269,2023-11-28,0.01,0.01,0.01,0.01,0.010292,0.014853,0.006366,0.014172,1390123.2093,528386.0359,3965495.78767964,1089400.09273698,70.73,29.27,2.416,68.53,31.47,2.178,63.08,36.92,1.709,1.013750064319,14201721,14274364,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29134.2044,0.7424303190129172,37234.4,1.401995147752668,-0.27777048261163095,157,49867.27840611382,30031.38738738739,53965.25845714285,80947.88768571427,1542.4610285714286,53965.25845714285,37773.0,26982.629228571426,43172.20676571428,56.648812500000005,293.28445714285715,25639.926285714286,37773.0,28097.726033,37444.746023,50894.847658,69868.439403,94322.393289,127335.23094,174940.016367,240873.842409,323363.018905,439868.643124,66.0,37486.5
5145269,5497165,5145269,5382725,2023-11-29,0.01,0.01,0.01,0.01,0.014172,0.021192,0.007324,0.013893,2109403.617,867730.8801,4925284.74456495,2058618.5969322,59.08,40.92,1.444,58.1,41.9,1.387,61.27,38.73,1.582,1.003298471553,17274409,17295590,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29184.3261,0.7635123268147475,37812.1,1.3111174727462722,-0.2755694833204334,156,49877.51379897645,30107.432432432433,54079.70577142857,81119.55865714286,1542.4610285714286,54079.70577142857,37864.0,27039.852885714285,43263.76461714286,56.648812500000005,293.28445714285715,25639.926285714286,37864.0,28129.41345,37486.97461,50952.244695,69947.234048,94428.766059,127478.834179,175137.306253,241145.48965,323727.693918,440364.708208,68.0,37208.5
5382725,5576066,5293314,5424327,2023-11-30,0.01,0.01,0.01,0.01,0.013893,0.01405,0.006163,0.010634,525445.3391,941267.154,1215269.81491433,1950309.59311918,55.13,44.87,1.229,57.01,42.99,1.326,62.9,37.1,1.695,0.999322080239,13008193,13118805,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29234.3421,0.7623959137817549,37837.1,1.2924157206826719,-0.2805055397460645,155,49935.01740731843,30182.333333333332,54196.1588,81294.23819999999,1542.4610285714286,54196.1588,37721.0,27098.0794,43356.92704,56.648812500000005,293.28445714285715,25639.926285714286,37721.0,28161.130766,37529.243042,51009.695891,70026.10304,94535.239199,127622.572919,175334.782295,241417.393209,324092.713029,440861.241366,72.0,37714.0
5424327,5676395,5388717,5550443,2023-12-01,0.01,0.01,0.01,0.01,0.010634,0.031115,0.008546,0.012667,801701.9883,879915.3659,1524152.35021505,1531375.17067912,59.14,40.86,1.447,58.78,41.22,1.426,61.52,38.48,1.599,0.978290570081,13980167,14180957,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29281.4971,0.7555248559224627,37716.8,1.619593750748549,-0.25342423935161484,154,49818.42523600646,30265.684684684686,54321.82268571428,81482.73402857142,1542.4610285714286,54321.82268571428,38666.0,27160.91134285714,43457.45814857143,56.648812500000005,293.28445714285715,25639.926285714286,38666.0,28192.878003,37571.551351,51067.201285,70105.046438,94641.812786,127766.447261,175532.444636,241689.553281,324458.076498,441358.242952,74.0,37773.0
5550443,6180633,5531612,5906205,2023-12-02,0.01,0.034636,0.01,0.01,0.012667,0.043555,0.008795,0.01818,1573024.3055,216343.9174,4102055.95710655,485330.96176456,56.79,43.21,1.314,57.37,42.63,1.346,60.84,39.16,1.554,1.02875886616,12781335,12289611,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29333.6966,0.7915597895103849,38660.9,1.24516509715536,-0.23302781777153214,153,49833.895145072114,30357.54054054054,54451.48822857143,81677.23234285714,1542.4610285714286,54451.48822857143,39475.0,27225.744114285713,43561.19058285715,56.648812500000005,293.28445714285715,25639.926285714286,39475.0,28224.655186,37613.899565,51124.760921,70184.064297,94748.486896,127910.457309,175730.293416,241961.970062,324823.784587,441855.713323,71.0,37625.5
5906205,5955025,5769389,5911020,2023-12-03,0.01,0.03336,0.01,0.01,0.01818,0.043022,0.014725,0.022509,1848099.8029,990706.2553,3237337.83090973,2528855.66636537,55.1,44.9,1.227,54.35,45.65,1.191,61.07,38.93,1.569,0.968783066867,12150421,12645974,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29389.2776,0.8212037963845492,39436.6,1.6467027770063292,-0.21863603197891734,152,49770.15370104914,30453.036036036036,54584.366799999996,81876.5502,1542.4610285714286,54584.366799999996,39996.0,27292.183399999998,43667.49344,56.648812500000005,293.28445714285715,25639.926285714286,39996.0,28256.462336,37656.287716,51182.374838,70263.156674,94855.261605,128054.603167,175928.328779,242234.643746,325189.837557,442353.652834,74.0,38696.5
5911020,5922082,5256950,5568933,2023-12-04,0.01,0.055324,0.01,0.01,0.022509,0.086407,0.01062,0.015251,1459050.7714,1887084.814,2984082.45635099,6459987.95857156,59.36,40.64,1.461,60.28,39.72,1.518,60.98,39.02,1.563,0.947598329403,17635990,18841437,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29446.1463,0.8414496064469512,39979.8,1.5631790429371422,-0.16970829891278605,151,49750.509788061456,30568.36036036036,54730.32268571428,82095.48402857142,1542.4610285714286,54730.32268571428,41985.0,27365.16134285714,43784.258148571425,56.648812500000005,293.28445714285715,25639.926285714286,41985.0,28288.299476,37698.715834,51240.043078,70342.323626,94962.136989,128198.884936,176126.550865,242507.574527,325556.235671,442852.061841,73.0,39511.5
5568933,5596176,5255720,5270441,2023-12-05,0.01,0.034869,0.01,0.025404,0.015251,0.050005,0.009941,0.039499,903954.8173,968370.7057,2173398.83713264,2723105.42831394,68.21,31.79,2.146,65.67,34.33,1.913,61.13,38.87,1.573,0.948590331805,14207295,14940302,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29512.045,0.9252611789394146,41993.0,1.4576291067323073,-0.12044345559029601,150,49746.92180821526,30707.07207207207,54885.659542857145,82328.48931428572,1542.4610285714286,54885.659542857145,44102.0,27442.829771428573,43908.52763428572,56.648812500000005,293.28445714285715,25639.926285714286,44102.0,28320.16663,37741.183949,51297.765682,70421.565208,95069.113126,128343.30272,176324.959815,242780.762602,325922.97919,443350.940701,74.0,40173.5
5270441,5812939,5268705,5273708,2023-12-06,0.025404,0.06448,0.01,0.01,0.039499,0.092583,0.017747,0.017747,1735480.6669,2416296.0235,3562595.70439271,5489032.26351226,70.41,29.59,2.38,67.59,32.41,2.085,61.68,38.32,1.61,0.96997448828,22859213,23674250,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29584.8636,1.0159902833839163,44081.6,1.505095548194736,-0.1297802262937573,149,49851.50468152556,30860.954954954956,55039.664685714284,82559.49702857142,1542.4610285714286,55039.664685714284,43784.0,27519.832342857142,44031.73174857143,56.648812500000005,293.28445714285715,25639.926285714286,43784.0,28352.063819,37783.692092,51355.542692,70500.881478,95176.190091,128487.856623,176523.555772,243054.208166,326290.068377,443850.28977,75.0,41779.0
5273708,6039125,5211523,5939160,2023-12-07,0.01,0.069773,0.01,0.061268,0.017747,0.078356,0.00758,0.068055,2250688.9835,1052433.4945,5267023.62826163,2486731.19409635,67.36,32.64,2.064,66.38,33.62,1.974,64.0,36.0,1.778,1.034419796495,21336474,21279942,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29656.5093,0.9982879189770932,43772.2,1.2616937174419143,-0.14230659437872895,148,50000.27154616842,31016.972972972973,55191.31828571428,82786.97742857142,1542.4610285714286,55191.31828571428,43368.0,27595.65914285714,44153.05462857143,56.648812500000005,293.28445714285715,25639.926285714286,43368.0,28383.991067,37826.240293,51413.374148,70580.272493,95283.367961,128632.546747,176722.338878,243327.911413,326657.503493,444350.109404,72.0,43990.0
5939160,6348186,5915823,6042358,2023-12-08,0.061268,0.061268,0.013835,0.032446,0.068055,0.069119,0.008796,0.038116,3374994.4649,1034066.9223,7240563.98636204,1782467.70831095,56.13,43.87,1.279,56.97,43.03,1.324,63.84,36.16,1.765,1.018583140983,22015820,21918962,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29727.6254,0.973305512720116,43296.0,1.4639901154539665,-0.1254093869261954,147,50052.39024869297,31179.65765765766,55347.66977142857,83021.50465714285,1542.4610285714286,55347.66977142857,44153.0,27673.834885714285,44278.13581714286,56.648812500000005,293.28445714285715,25639.926285714286,44153.0,28415.948396,37868.828582,51471.260092,70659.738308,95390.646812,128777.373196,176921.309275,243601.872539,327025.284801,444850.399961,72.0,43771.5
6042358,6042358,5364014,5455649,2023-12-09,0.032446,0.042054,0.01,0.025828,0.038116,0.051005,0.017654,0.036311,1891517.7585,1960731.485,4003940.88978865,5862000.6855612,54.81,45.19,1.213,55.52,44.48,1.248,61.81,38.19,1.618,0.947640314009,17333299,18216386,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29799.7571,1.011274697395024,44209.6,1.728278262518338,-0.13557125478290466,146,50049.41842813925,31337.45045045045,55501.15811428571,83251.73717142857,1542.4610285714286,55501.15811428571,43704.0,27750.579057142855,44400.926491428574,56.648812500000005,293.28445714285715,25639.926285714286,43704.0,28447.935829,37911.456989,51529.200565,70739.278982,95498.026721,128922.336073,177120.467104,243876.09174,327393.412563,445351.161798,72.0,43369.5
5455649,5703236,5446459,5547980,2023-12-10,0.025828,0.05082,0.016,0.027347,0.036311,0.060656,0.019348,0.036952,2202038.0564,832165.725,3152610.72149984,2514789.13791792,58.76,41.24,1.425,61.88,38.12,1.623,63.48,36.52,1.738,0.984996380711,11801663,11988254,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29873.7049,0.9861452303449829,43734.4,1.5218523133171578,-0.134412326877138,145,50073.80659303753,31496.405405405407,55655.06257142857,83482.59385714286,1542.4610285714286,55655.06257142857,43776.0,27827.531285714285,44524.05005714286,56.648812500000005,293.28445714285715,25639.926285714286,43776.0,28479.95339,37954.125546,51587.195609,70818.89457,95605.507765,129067.435482,177319.812507,244150.569211,327761.887043,445852.395272,73.0,44175.0
5547980,5612356,5162139,5270668,2023-12-11,0.027347,0.028439,0.01,0.023316,0.036952,0.040535,0.006927,0.031519,2064257.5057,3388265.0877,3992764.93750497,19835509.22390396,61.43,38.57,1.593,60.27,39.73,1.517,62.54,37.46,1.67,0.936974307403,24168525,25769167,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,29950.0243,0.9859841670432601,43810.1,1.7152060167779097,-0.19340933956799589,144,50037.33871022442,31633.396396396398,55794.09434285714,83691.14151428571,1542.4610285714286,55794.09434285714,41238.0,27897.04717142857,44635.275474285714,56.648812500000005,293.28445714285715,25639.926285714286,41238.0,28512.0011,37996.834282,51645.245265,70898.585129,95713.09002,129212.671527,177519.345628,244425.305149,328130.708503,446354.100741,74.0,43776.5
5270668,5488203,5166218,5395530,2023-12-12,0.023316,0.030676,0.01,0.01,0.031519,0.039144,0.011765,0.013039,1185280.9779,2016931.5586,2537931.48062713,4772399.93389941,66.79,33.21,2.011,67.47,32.53,2.074,65.71,34.29,1.916,0.954248635489,15391894,16082931,36586.0,-3.32222103,9.797,62463471666733.0,573323,613490,0,30016.0548,0.8721478252537966,41271.0,1.4690987021609416,-0.1892153612531935,143,50100.998705848026,31768.81081081081,55935.60828571428,83903.41242857142,1542.4610285714286,55935.60828571428,41464.0,27967.80414285714,44748.48662857143,56.648812500000005,293.28445714285715,25639.926285714286,41464.0,28544.078983,38039.583228,51703.349575,70978.350716,95820.773563,129358.04431,177719.066607,244700.299748,328499.877205,446856.278563,74.0,43775.0
