,Date,High,Low,Close,Volume,VIX,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
6480,2015-04-13,2107.64990234375,2092.330078125,2092.429931640625,2908420000.0,13.9399995803833,18279.784,5.4,236.222,0.12,12004.7,56.905467270603275,0.2617632407522586,1263.2061914625488,31.409912109375,2113.403984483275,2049.77399403235,2097.469970703125,2087.2900390625,2082.150146484375,2071.97021484375,2102.60986328125,2112.789794921875,2117.9296875
6481,2015-04-14,2098.6201171875,2083.239990234375,2095.840087890625,3301270000.0,13.670000076293944,18279.784,5.4,236.222,0.12,12004.7,58.89191461624951,0.9118052766234082,1263.4274371129466,9.60009765625,2114.7661842799885,2049.876808884074,2092.5667317708335,2086.513346354167,2077.1866048177085,2071.133219401042,2101.893473307292,2107.9468587239585,2117.273600260417
6482,2015-04-15,2111.909912109375,2097.820068359375,2106.6298828125,4013760000.0,12.84000015258789,18279.784,5.4,236.222,0.12,12004.7,64.8132639528074,1.720341154081925,1263.6997590227847,38.739990234375,2117.8864134777264,2049.9915650378985,2105.4532877604165,2098.996663411458,2091.3634440104165,2084.906819661458,2113.086507161458,2119.5431315104165,2127.176350911458
6483,2015-04-16,2111.300048828125,2100.02001953125,2104.989990234375,3434120000.0,12.600000381469728,18279.784,5.4,236.222,0.12,12004.7,63.21638065739399,2.555748580381558,1263.9321614452288,45.300048828125,2118.773958247946,2049.653019291116,2105.4366861979165,2099.573323567708,2094.1566569010415,2088.293294270833,2110.853352864583,2116.7167154947915,2122.133382161458
6484,2015-04-17,2102.580078125,2072.3701171875,2081.179931640625,3627600000.0,13.890000343322754,18279.784,5.4,236.222,0.12,12004.7,44.7465831578346,2.9785044884813234,1264.1705721561011,14.219970703125,2118.3095876637194,2049.3083810862804,2085.376708984375,2068.17333984375,2055.166748046875,2037.96337890625,2098.38330078125,2115.586669921875,2128.59326171875
6485,2015-04-20,2103.93994140625,2084.110107421875,2100.39990234375,3000160000.0,13.300000190734863,18279.784,5.4,236.222,0.12,12004.7,56.56613794574359,3.4203116490986556,1264.3722776231837,19.77978515625,2116.941043171739,2049.906906047011,2096.1499837239585,2088.360026041667,2076.3201497395835,2068.530192057292,2108.189860026042,2115.9798177083335,2128.019694010417
6486,2015-04-21,2109.639892578125,2094.3798828125,2097.2900390625,3243410000.0,13.25,18279.784,5.4,236.222,0.12,12004.7,54.39379772948031,3.793487869842049,1264.5894170052297,20.9599609375,2115.7864340429605,2050.3485268945396,2100.4366048177085,2091.233317057292,2085.1765950520835,2075.973307291667,2106.493326822917,2115.6966145833335,2121.753336588542
6487,2015-04-22,2109.97998046875,2091.050048828125,2107.9599609375,3348480000.0,12.710000038146973,18279.784,5.4,236.222,0.12,12004.7,60.412432389758024,4.265671278534714,1264.8163428126356,26.06005859375,2118.2875371926557,2049.4934198385945,2102.9966634114585,2096.013346354167,2084.0667317708335,2077.083414713542,2114.943277994792,2121.9265950520835,2133.873209635417
6488,2015-04-23,2120.489990234375,2103.18994140625,2112.929931640625,3636670000.0,12.479999542236328,18279.784,5.4,236.222,0.12,12004.7,63.03431547312552,4.844728492194761,1265.0641128422662,21.75,2121.4491986833236,2051.5197466291766,2112.2032877604165,2103.916585286458,2094.9032389322915,2086.616536458333,2121.216634114583,2129.5033365885415,2138.516682942708
6489,2015-04-24,2120.919921875,2112.800048828125,2117.68994140625,3375780000.0,12.289999961853027,18279.784,5.4,236.222,0.12,12004.7,65.55534679622806,5.52531805985833,1265.2952691344021,15.6298828125,2124.1150595941526,2055.0078896245977,2117.1366373697915,2113.353352864583,2109.0167643229165,2105.233479817708,2121.473225911458,2125.2565104166665,2129.593098958333
6490,2015-04-27,2125.919921875,2107.0400390625,2108.919921875,3438750000.0,13.119999885559082,18279.784,5.4,236.222,0.12,12004.7,57.25437746460365,6.081354653199533,1265.5281871294853,16.489990234375,2124.7771256358737,2059.135813817251,2113.9599609375,2102.0,2095.080078125,2083.1201171875,2120.8798828125,2132.83984375,2139.759765625
6491,2015-04-28,2116.0400390625,2094.889892578125,2114.760009765625,3546270000.0,12.40999984741211,18279.784,5.4,236.222,0.12,12004.7,61.04452347299555,6.609490052228882,1265.7699154855545,18.919921875,2127.6056765354033,2059.1592648708465,2108.5633138020835,2101.086588541667,2087.4131673177085,2079.936442057292,2122.236735026042,2129.7134602864585,2143.386881510417
6492,2015-04-29,2113.64990234375,2097.409912109375,2106.85009765625,4074970000.0,13.390000343322754,18279.784,5.4,236.222,0.12,12004.7,53.61515284890021,6.951189400132777,1266.0449260204175,0.22021484375,2127.836165286278,2062.8247966277845,2105.969970703125,2098.2900390625,2089.72998046875,2082.050048828125,2114.530029296875,2122.2099609375,2130.77001953125
6493,2015-04-30,2105.52001953125,2077.590087890625,2085.510009765625,4509680000.0,14.550000190734863,18279.784,5.4,236.222,0.12,12004.7,38.88370559168715,6.801809993174551,1266.341345384902,-19.47998046875,2124.949645883261,2068.293322866739,2089.5400390625,2073.56005859375,2061.610107421875,2045.630126953125,2101.489990234375,2117.469970703125,2129.419921875
6494,2015-05-01,2108.409912109375,2087.3798828125,2108.2900390625,3379390000.0,12.699999809265137,18279.784,5.6,237.001,0.12,11907.9,54.337191683860766,6.7004020138126466,1266.5695038725044,27.110107421875,2123.746836562221,2073.629140000279,2101.3599446614585,2094.309977213542,2080.3299153645835,2073.279947916667,2115.340006510417,2122.3899739583335,2136.370035807292
6495,2015-05-04,2120.949951171875,2110.22998046875,2114.489990234375,3091580000.0,12.850000381469728,18279.784,5.6,237.001,0.12,11907.9,57.69634080517114,6.7180225981057315,1266.779659320158,14.090087890625,2124.8705334138244,2075.8924304533634,2115.2233072916665,2109.496663411458,2104.5033365885415,2098.776692708333,2120.216634114583,2125.9432779947915,2130.936604817708
6496,2015-05-05,2115.239990234375,2088.4599609375,2089.4599609375,3793950000.0,14.3100004196167,18279.784,5.6,237.001,0.12,11907.9,42.97105638508987,6.394673048815047,1267.0298065301445,-7.830078125,2123.426082437229,2078.649869711209,2097.719970703125,2080.199951171875,2070.93994140625,2053.419921875,2106.97998046875,2124.5,2133.760009765625
6497,2015-05-06,2098.419921875,2067.929931640625,2080.14990234375,3792210000.0,15.149999618530272,18279.784,5.6,237.001,0.12,11907.9,38.72887471394501,5.711449242414673,1267.2768583530574,-27.81005859375,2123.6648227533487,2078.236129395089,2082.1665852864585,2065.913248697917,2051.6765950520835,2035.423258463542,2096.403238932292,2112.6565755208335,2126.893229166667
6498,2015-05-07,2092.89990234375,2074.989990234375,2088.0,3676640000.0,15.130000114440918,18279.784,5.6,237.001,0.12,11907.9,44.09808564072895,4.9507051196458525,1267.5185495674132,-24.929931640625,2123.835912695032,2077.747046289343,2085.296630859375,2077.693359375,2067.38671875,2059.783447265625,2095.603271484375,2103.20654296875,2113.51318359375
6499,2015-05-08,2117.659912109375,2092.1298828125,2116.10009765625,3399440000.0,12.859999656677246,18279.784,5.6,237.001,0.12,11907.9,58.95416926057791,4.61828921635618,1267.7495409648348,-1.58984375,2125.534483242041,2077.4524796485844,2108.6299641927085,2099.600016276042,2083.0999348958335,2074.069986979167,2125.130045572917,2134.1599934895835,2150.660074869792
6500,2015-05-11,2117.68994140625,2104.580078125,2105.330078125,2992670000.0,13.850000381469728,18279.784,5.6,237.001,0.12,11907.9,52.754177921189594,4.389411547134482,1267.9502080713671,-3.58984375,2125.845504143215,2078.4314733958477,2109.2000325520835,2100.710123697917,2096.0901692708335,2087.600260416667,2113.819986979167,2122.3098958333335,2126.929850260417
6501,2015-05-12,2105.06005859375,2085.570068359375,2099.1201171875,3139520000.0,13.859999656677246,18279.784,5.6,237.001,0.12,11907.9,49.30446397296266,4.1283471261205555,1268.1590581809494,-15.639892578125,2125.871024248248,2078.733956220502,2096.5834147135415,2088.106770833333,2077.0934244791665,2068.616780598958,2107.596761067708,2116.0734049479165,2127.086751302083
6502,2015-05-13,2110.18994140625,2096.0400390625,2098.47998046875,3374260000.0,13.760000228881836,18279.784,5.6,237.001,0.12,11907.9,48.9239422560156,3.8411717553245097,1268.383234067869,-8.3701171875,2125.4302955374733,2078.359694696902,2101.5699869791665,2092.950032552083,2087.4200846354165,2078.800130208333,2107.099934895833,2115.7198893229165,2121.249837239583
6503,2015-05-14,2121.449951171875,2100.429931640625,2121.10009765625,3225740000.0,12.739999771118164,18279.784,5.6,237.001,0.12,11907.9,61.1493106124078,3.9048207056575284,1268.6032664014106,35.590087890625,2127.736703448249,2077.6642975283135,2114.32666015625,2107.203369140625,2093.306640625,2086.183349609375,2128.223388671875,2135.3466796875,2149.243408203125
6504,2015-05-15,2123.889892578125,2116.81005859375,2122.72998046875,3092080000.0,12.380000114440918,18279.784,5.6,237.001,0.12,11907.9,61.9073558782483,4.202126912821814,1268.8144780726452,14.43994140625,2129.1828311210197,2080.373174738355,2121.143310546875,2118.396728515625,2114.0634765625,2111.31689453125,2125.4765625,2128.22314453125,2132.556396484375
6505,2015-05-18,2131.780029296875,2120.010009765625,2129.199951171875,2888190000.0,12.729999542236328,18279.784,5.6,237.001,0.12,11907.9,65.0323994928792,4.72394678579316,1269.0131623102225,14.7099609375,2132.8336752156683,2079.602335526519,2126.9966634114585,2122.213297526042,2115.2266438802085,2110.443277994792,2133.983317057292,2138.7666829427085,2145.753336588542
6506,2015-05-19,2133.02001953125,2124.5,2127.830078125,3296030000.0,12.850000381469728,18279.784,5.6,237.001,0.12,11907.9,63.754629735807,5.32651046025668,1269.2394296625557,38.3701171875,2135.6757839470115,2079.8142307014264,2128.4500325520835,2123.880045572917,2119.9300130208335,2115.360026041667,2132.400065104167,2136.9700520833335,2140.920084635417
6507,2015-05-20,2134.719970703125,2122.590087890625,2125.85009765625,3025880000.0,12.880000114440918,18279.784,5.6,237.001,0.12,11907.9,61.73179580598037,5.904365774962181,1269.4465679105033,45.7001953125,2137.721447724911,2079.5575805954013,2127.7200520833335,2120.720133463542,2115.5901692708335,2108.590250651042,2132.850016276042,2139.8499348958335,2144.979899088542
6508,2015-05-21,2134.280029296875,2122.949951171875,2130.820068359375,3070460000.0,12.109999656677246,18279.784,5.6,237.001,0.12,11907.9,64.95246968510662,6.5022779739416885,1269.657874732506,42.820068359375,2140.2274834825807,2078.8405585096066,2129.3500162760415,2124.420003255208,2118.0199381510415,2113.089925130208,2135.750081380208,2140.6800944010415,2147.080159505208
6509,2015-05-22,2132.14990234375,2126.06005859375,2126.06005859375,2571860000.0,12.130000114440918,18279.784,5.6,237.001,0.12,11907.9,59.42554247307977,6.990654711418143,1269.8338106169626,9.9599609375,2141.3347510396693,2078.5703026712686,2128.0900065104165,2124.030110677083,2122.0001627604165,2117.940266927083,2130.119954427083,2134.1798502604165,2136.209798177083
6510,2015-05-26,2125.340087890625,2099.179931640625,2104.199951171875,3342130000.0,14.0600004196167,18279.784,5.6,237.001,0.12,11907.9,40.957704977084056,7.020076865327939,1270.0564968780507,-1.130126953125,2141.202267524387,2078.230789116238,2109.5733235677085,2093.806559244792,2083.4131673177085,2067.646402994792,2119.966715494792,2135.7334798177085,2146.126871744792
6511,2015-05-27,2126.219970703125,2105.1298828125,2123.47998046875,3127960000.0,13.270000457763672,18279.784,5.6,237.001,0.12,11907.9,55.14394415562043,7.051894251584317,1270.269620075978,24.35986328125,2142.1693478894454,2078.135705821492,2118.276611328125,2110.333251953125,2097.1865234375,2089.2431640625,2131.42333984375,2139.36669921875,2152.513427734375
6512,2015-05-28,2122.27001953125,2112.860107421875,2120.7900390625,2980350000.0,13.3100004196167,18279.784,5.6,237.001,0.12,11907.9,53.090404386497084,7.024555865569666,1270.4719469784402,22.31005859375,2143.169143085035,2078.5299047665276,2118.6400553385415,2115.010091145833,2109.2301432291665,2105.600179036458,2124.420003255208,2128.0499674479165,2133.829915364583
6513,2015-05-29,2120.659912109375,2104.889892578125,2107.389892578125,3927390000.0,13.84000015258789,18279.784,5.6,237.001,0.12,11907.9,43.72991495050687,6.731771016301684,1270.7342192693345,-13.710205078125,2142.0576555924063,2081.8293805404064,2110.9798990885415,2101.299886067708,2095.2098795572915,2085.529866536458,2117.069905598958,2126.7499186197915,2132.839925130208
6514,2015-06-01,2119.14990234375,2102.5400390625,2111.72998046875,3011710000.0,13.970000267028809,18279.784,5.3,237.657,0.13,11962.5,47.208355613231696,6.341858231664019,1270.936273571944,-11.0,2142.1810474376957,2082.049982835742,2111.1399739583335,2103.130045572917,2094.5301106770835,2086.520182291667,2119.739908854167,2127.7498372395835,2136.349772135417
6515,2015-06-02,2117.590087890625,2099.139892578125,2109.60009765625,3049350000.0,14.239999771118164,18279.784,5.3,237.657,0.13,11962.5,45.6117812484859,5.863071997227712,1271.1402362458994,-19.599853515625,2141.934779929592,2081.8072610860327,2108.7766927083335,2099.963297526042,2090.3264973958335,2081.513102213542,2118.413492838542,2127.2268880208335,2136.863688151042
6516,2015-06-03,2121.919921875,2109.610107421875,2114.070068359375,3099980000.0,13.65999984741211,18279.784,5.3,237.657,0.13,11962.5,49.7288311963082,5.4116330166308035,1271.348588626734,-13.760009765625,2141.257064162683,2084.9459875951293,2115.2000325520835,2108.480143229167,2102.8902180989585,2096.170328776042,2120.789957682292,2127.5098470052085,2133.099772135417
6517,2015-06-04,2112.889892578125,2093.22998046875,2095.840087890625,3200050000.0,14.710000038146973,18279.784,5.3,237.657,0.13,11962.5,36.66739816279973,4.697817044721582,1271.5589084941319,-30.010009765625,2138.8716173058333,2088.9004530066663,2100.6533203125,2088.416748046875,2080.993408203125,2068.7568359375,2108.07666015625,2120.313232421875,2127.736572265625
6518,2015-06-05,2100.989990234375,2085.669921875,2092.830078125,3243690000.0,14.210000038146973,18279.784,5.3,237.657,0.13,11962.5,34.920020904217594,3.7982374473740776,1271.7712089816798,-37.989990234375,2138.1337960345395,2090.1212820904607,2093.163330078125,2085.336669921875,2077.84326171875,2070.0166015625,2100.65673828125,2108.4833984375,2115.976806640625
6519,2015-06-08,2093.010009765625,2079.110107421875,2079.280029296875,2917150000.0,15.289999961853027,18279.784,5.3,237.657,0.13,11962.5,27.991332634618118,2.604542190765392,1271.958894237002,-46.780029296875,2140.8673494274526,2083.70572186161,2083.800048828125,2074.590087890625,2069.900146484375,2060.690185546875,2088.489990234375,2097.699951171875,2102.389892578125
6520,2015-06-09,2085.6201171875,2072.139892578125,2080.14990234375,3034580000.0,14.470000267028809,18279.784,5.3,237.657,0.13,11962.5,29.034340755300008,1.2970184526583401,1272.1542524767142,-24.050048828125,2142.924623537129,2079.1304301738087,2079.3033040364585,2072.986490885417,2065.8230794270835,2059.506266276042,2086.466715494792,2092.7835286458335,2099.946940104167
6521,2015-06-10,2108.5,2081.1201171875,2105.199951171875,3414320000.0,13.220000267028809,18279.784,5.3,237.657,0.13,11962.5,52.09186915464912,0.3833945137732411,1272.3807555383237,-18.280029296875,2142.8646046162876,2079.7984324930876,2098.2733561197915,2088.046712239583,2070.8934733072915,2060.666829427083,2115.426595052083,2125.6532389322915,2142.806477864583
6522,2015-06-11,2115.02001953125,2106.239990234375,2108.860107421875,3128600000.0,12.850000381469728,18279.784,5.3,237.657,0.13,11962.5,54.579877145315706,-0.1779251638774772,1272.5891077456545,-11.929931640625,2142.8298123588434,2080.871237445844,2110.0400390625,2105.06005859375,2101.260009765625,2096.280029296875,2113.840087890625,2118.820068359375,2122.6201171875
6523,2015-06-12,2107.429931640625,2091.330078125,2094.110107421875,2719400000.0,13.779999732971191,18279.784,5.3,237.657,0.13,11962.5,43.96352428041444,-0.7239241587036206,1272.7669318320143,-13.27978515625,2142.1284519672804,2078.8735988139692,2097.6233723958335,2087.816813151042,2081.5235188802085,2071.716959635417,2103.916666666667,2113.7232259114585,2120.016520182292
6524,2015-06-15,2091.340087890625,2072.489990234375,2084.429931640625,3061570000.0,15.390000343322754,18279.784,5.3,237.657,0.13,11962.5,38.31935408117164,-1.3844898581502743,1272.964680216551,-27.300048828125,2141.6989300569676,2075.4731158414697,2082.7533365885415,2074.166585286458,2063.9032389322915,2055.316487630208,2093.016682942708,2101.6034342447915,2111.866780598958
6525,2015-06-16,2097.39990234375,2082.10009765625,2096.2900390625,2919900000.0,14.8100004196167,18279.784,5.3,237.657,0.13,11962.5,47.794338239352406,-1.8898591835162162,1273.15594348419,-13.31005859375,2138.994137038077,2074.886917649423,2091.9300130208335,2086.460123697917,2076.6302083333335,2071.160319010417,2101.759928385417,2107.2298177083335,2117.059733072917
6526,2015-06-17,2106.7900390625,2088.860107421875,2100.43994140625,3222240000.0,14.5,18279.784,5.3,237.657,0.13,11962.5,50.8430189546707,-2.2009454936220845,1273.3679715189858,-13.630126953125,2136.1743719059414,2074.967669109684,2098.6966959635415,2090.603352864583,2080.7667643229165,2072.673421223958,2108.533284505208,2116.6266276041665,2126.463216145833
6527,2015-06-18,2126.64990234375,2101.580078125,2121.239990234375,3520360000.0,13.1899995803833,18279.784,5.3,237.657,0.13,11962.5,63.25341641389455,-2.037082284367385,1273.6053145980143,25.39990234375,2135.364706409635,2075.3163238638026,2116.489990234375,2106.330078125,2091.420166015625,2081.26025390625,2131.39990234375,2141.559814453125,2156.4697265625
6528,2015-06-19,2121.639892578125,2109.449951171875,2109.989990234375,4449810000.0,13.960000038146973,18279.784,5.3,237.657,0.13,11962.5,54.64390870303256,-1.7589641547807777,1273.901152003303,17.159912109375,2131.9533158200684,2076.644706640869,2113.6932779947915,2105.746663411458,2101.5033365885415,2093.556722005208,2117.936604817708,2125.8832194010415,2130.126546223958
6529,2015-06-22,2129.8701171875,2112.5,2122.85009765625,3030020000.0,12.739999771118164,18279.784,5.3,237.657,0.13,11962.5,61.547281962629064,-1.2146281283993805,1274.1055741902758,43.570068359375,2131.2938057911406,2076.9832205760467,2121.7400716145835,2113.610026041667,2104.3699544270835,2096.239908854167,2130.980143229167,2139.1101888020835,2148.350260416667
6530,2015-06-23,2128.030029296875,2119.889892578125,2124.199951171875,3091190000.0,12.109999656677246,18279.784,5.3,237.657,0.13,11962.5,62.24328303995168,-0.5076623681157211,1274.314353343255,44.050048828125,2133.737941309595,2076.5390850575923,2124.0399576822915,2120.049886067708,2115.8998209635415,2111.909749348958,2128.190022786458,2132.1800944010415,2136.330159505208
6531,2015-06-24,2125.10009765625,2108.580078125,2108.580078125,3102480000.0,13.260000228881836,18279.784,5.3,237.657,0.13,11962.5,50.12870889881424,0.016127358838158856,1274.5199427071275,3.380126953125,2131.729591075755,2077.0574450570575,2114.0867513020835,2103.073404947917,2097.5667317708335,2086.553385416667,2119.593424479167,2130.6067708333335,2136.113444010417
6532,2015-06-25,2116.0400390625,2101.780029296875,2102.31005859375,3214610000.0,14.010000228881836,18279.784,5.3,237.657,0.13,11962.5,45.98340750992403,0.29757671664510543,1274.7312550674578,-6.550048828125,2129.6989064775235,2077.2401316084142,2106.7100423177085,2097.380045572917,2092.4500325520835,2083.120035807292,2111.640055338542,2120.9700520833335,2125.900065104167
6533,2015-06-26,2108.919921875,2095.3798828125,2101.489990234375,5025470000.0,14.020000457763672,18279.784,5.3,237.657,0.13,11962.5,45.4166287646075,0.3986158363272424,1275.0610610803403,7.3798828125,2129.3509190695286,2076.9981287820337,2101.929931640625,2094.93994140625,2088.389892578125,2081.39990234375,2108.47998046875,2115.469970703125,2122.02001953125
6534,2015-06-29,2098.6298828125,2056.639892578125,2057.639892578125,3678960000.0,18.850000381469727,18279.784,5.3,237.657,0.13,11962.5,25.798045938601305,-0.3192305475052615,1275.2895312192443,-26.7900390625,2133.264875780157,2067.6751632823425,2070.9698893229165,2043.309895833333,2028.9798990885415,2001.319905598958,2085.299886067708,2112.9598795572915,2127.289876302083
6535,2015-06-30,2074.280029296875,2056.320068359375,2063.110107421875,4078540000.0,18.229999542236328,18279.784,5.3,237.657,0.13,11962.5,30.141674079399905,-1.4247061328982153,1275.5444300190768,-33.179931640625,2134.601625073168,2061.6894149658947,2064.570068359375,2054.860107421875,2046.610107421875,2036.900146484375,2072.820068359375,2082.530029296875,2090.780029296875
6536,2015-07-01,2082.780029296875,2067.0,2077.419921875,3727260000.0,16.09000015258789,18401.626,5.2,238.034,0.13,12012.9,40.6315537095452,-2.4836374098246723,1275.7814603810073,-23.02001953125,2133.0819171670423,2059.5441082235825,2075.7333170572915,2068.686604817708,2059.9532877604165,2052.906575520833,2084.466634114583,2091.5133463541665,2100.246663411458
6537,2015-07-02,2085.06005859375,2071.02001953125,2076.780029296875,2996540000.0,16.790000915527344,18401.626,5.2,238.034,0.13,12012.9,40.3191724886423,-3.4624330888922987,1275.971767912111,-44.4599609375,2133.154253513182,2057.5657660180677,2077.6200358072915,2070.180013020833,2063.5799967447915,2056.139973958333,2084.220052083333,2091.6600748697915,2098.260091145833
6538,2015-07-06,2078.610107421875,2058.39990234375,2068.760009765625,3486360000.0,17.010000228881836,18401.626,5.2,238.034,0.13,12012.9,36.28491295816021,-4.459754383002986,1276.1908533707433,-41.22998046875,2133.77870672623,2054.5343059690827,2068.5900065104165,2058.569905598958,2048.3798014322915,2038.359700520833,2078.780110677083,2088.8002115885415,2098.990315755208
6539,2015-07-07,2083.739990234375,2044.02001953125,2081.340087890625,4458660000.0,16.09000015258789,18401.626,5.2,238.034,0.13,12012.9,46.05425352317861,-5.2055334619895905,1276.475306949891,-41.510009765625,2133.7292923739487,2054.7897261807384,2069.7000325520835,2055.660074869792,2029.9800618489585,2015.940104166667,2095.380045572917,2109.4200032552085,2135.100016276042
6540,2015-07-08,2077.659912109375,2044.6600341796875,2046.6800537109373,3608780000.0,19.65999984741211,18401.626,5.2,238.034,0.13,12012.9,30.96220002301102,-6.295671920622853,1276.695484528517,-77.51989746093773,2137.09164035754,2048.0803933338657,2056.3333333333335,2035.006754557292,2023.333455403646,2002.0068766276045,2068.0066324869795,2089.333211263021,2101.006510416667
6541,2015-07-09,2074.280029296875,2049.72998046875,2051.31005859375,3446810000.0,19.96999931335449,18401.626,5.2,238.034,0.13,12012.9,34.28164621997877,-7.456283174136891,1276.9069263728836,-57.27001953125,2137.5922390914084,2042.1908053421855,2058.4400227864585,2042.600016276042,2033.8899739583335,2018.049967447917,2067.150065104167,2082.9900716145835,2091.700113932292
6542,2015-07-10,2081.31005859375,2052.739990234375,2076.6201171875,3065070000.0,16.829999923706055,18401.626,5.2,238.034,0.13,12012.9,49.57449934856507,-8.179422670228762,1277.1009958262282,-25.68994140625,2135.457359768516,2041.1016856416402,2070.223388671875,2059.13671875,2041.6533203125,2030.566650390625,2087.706787109375,2098.79345703125,2116.27685546875
6543,2015-07-13,2100.669921875,2080.030029296875,2099.60009765625,3096730000.0,13.899999618530272,18401.626,5.2,238.034,0.13,12012.9,59.458011474589426,-8.205180450872843,1277.3026071085774,-1.889892578125,2135.9381349704063,2041.1699094631879,2093.433349609375,2086.19677734375,2072.79345703125,2065.556884765625,2106.836669921875,2114.0732421875,2127.4765625
6544,2015-07-14,2111.97998046875,2098.179931640625,2108.949951171875,3002120000.0,13.369999885559082,18401.626,5.2,238.034,0.13,12012.9,62.87418653075983,-7.624609899293147,1277.5001858074104,51.31005859375,2137.976728472414,2041.5833179143049,2106.3699544270835,2100.759928385417,2092.5699055989585,2086.959879557292,2114.559977213542,2120.1700032552085,2128.360026041667
6545,2015-07-15,2114.139892578125,2102.489990234375,2107.39990234375,3261810000.0,13.229999542236328,18401.626,5.2,238.034,0.13,12012.9,61.87682735468691,-6.701791058761637,1277.7143491104157,44.289794921875,2139.100883231859,2041.570149482985,2108.0099283854165,2101.879964192708,2096.3600260416665,2090.230061848958,2113.529866536458,2119.6598307291665,2125.179768880208
6546,2015-07-16,2124.419921875,2110.550048828125,2124.2900390625,3227080000.0,12.109999656677246,18401.626,5.2,238.034,0.13,12012.9,68.21588893620444,-5.328086305478992,1277.9304345176622,46.8701171875,2142.4524412514916,2040.6036012289776,2119.7533365885415,2115.086751302083,2105.8834635416665,2101.216878255208,2128.956624348958,2133.6232096354165,2142.826497395833
6547,2015-07-17,2128.909912109375,2119.8798828125,2126.639892578125,3362750000.0,11.949999809265137,18401.626,5.2,238.034,0.13,12012.9,69.04223333827687,-3.694152543430734,1278.156111902321,49.85986328125,2143.437950087082,2040.158082627762,2125.1432291666665,2121.376546223958,2116.1131998697915,2112.346516927083,2130.406575520833,2134.1732584635415,2139.436604817708
6548,2015-07-20,2132.820068359375,2123.659912109375,2128.280029296875,3245870000.0,12.25,18401.626,5.2,238.034,0.13,12012.9,69.6771378015943,-1.9481786435861992,1278.3742524102245,59.52001953125,2146.3192856901787,2039.1057509309146,2128.2533365885415,2123.686604817708,2119.0931803385415,2114.526448567708,2132.846761067708,2137.4134928385415,2142.006917317708
6549,2015-07-21,2128.489990234375,2115.39990234375,2119.2099609375,3343690000.0,12.220000267028809,18401.626,5.2,238.034,0.13,12012.9,61.614123208887655,-0.3637743429997693,1278.5964530648139,37.869873046875,2145.729610031337,2039.3314129178816,2121.0332845052085,2113.576578776042,2107.9431966145835,2100.486490885417,2126.666666666667,2134.1233723958335,2139.756754557292
6550,2015-07-22,2118.510009765625,2110.0,2114.14990234375,3694070000.0,12.119999885559082,18401.626,5.2,238.034,0.13,12012.9,57.34264900902849,0.9564030071076041,1278.8403244037097,67.46984863281273,2144.1464548862928,2039.9095631801135,2114.219970703125,2109.929931640625,2105.7099609375,2101.419921875,2118.43994140625,2122.72998046875,2126.949951171875
6551,2015-07-23,2116.8701171875,2098.6298828125,2102.14990234375,3772810000.0,12.640000343322754,18401.626,5.2,238.034,0.13,12012.9,48.19918399390341,1.8481293180324379,1279.0856710176413,50.83984375,2143.4731695983096,2039.9398308899713,2105.88330078125,2094.896484375,2087.64306640625,2076.65625,2113.13671875,2124.12353515625,2131.376953125
6552,2015-07-24,2106.010009765625,2077.090087890625,2079.64990234375,3870040000.0,13.739999771118164,18401.626,5.2,238.034,0.13,12012.9,35.83660468882904,2.0613784318187895,1279.3303129324731,3.02978515625,2142.3549059540687,2038.792078909213,2087.5833333333335,2069.156656901042,2058.6634114583335,2040.236735026042,2098.076578776042,2116.5032552083335,2126.996500651042
6553,2015-07-27,2078.18994140625,2063.52001953125,2067.639892578125,3836750000.0,15.600000381469728,18401.626,5.2,238.034,0.13,12012.9,30.947748979494136,1.641881321966714,1279.5690654634313,-31.960205078125,2141.368046320152,2036.3939287775045,2069.7832845052085,2061.376627604167,2055.1133626302085,2046.706705729167,2076.046549479167,2084.4532063802085,2090.716471354167
6554,2015-07-28,2095.60009765625,2069.090087890625,2093.25,4117740000.0,13.4399995803833,18401.626,5.2,238.034,0.13,12012.9,48.300928309225725,1.252633995948696,1279.8334643342748,-15.699951171875,2141.060766358723,2040.2622194811206,2085.9800618489585,2076.360026041667,2059.4700520833335,2049.850016276042,2102.870035807292,2112.4900716145835,2129.380045572917
6555,2015-07-29,2110.60009765625,2094.080078125,2108.570068359375,4038900000.0,12.5,18401.626,5.2,238.034,0.13,12012.9,55.94303355442086,1.1443193732296868,1280.0975153000866,1.170166015625,2142.189402458987,2043.6795794746072,2104.416748046875,2098.2333984375,2087.896728515625,2081.71337890625,2114.75341796875,2120.936767578125,2131.2734375
6556,2015-07-30,2110.47998046875,2094.969970703125,2108.6298828125,3579410000.0,12.130000114440918,18401.626,5.2,238.034,0.13,12012.9,55.972352550109626,1.2161121272136444,1280.3314024975773,-15.66015625,2143.657791259167,2045.3321867681766,2104.6932779947915,2098.906575520833,2089.1832682291665,2083.396565755208,2114.416585286458,2120.2032877604165,2129.926595052083
